2009,5,7,F,BUY,100
2009,5,14,F,SELL,100
2009,5,11,F,BUY,100
2009,5,18,F,SELL,100
2009,5,11,RF,BUY,100
2009,5,18,RF,SELL,100
2009,5,11,SLM,BUY,100
2009,5,18,SLM,SELL,100
2009,5,12,KEY,BUY,100
2009,5,19,KEY,SELL,100
2009,5,12,XRX,BUY,100
2009,5,19,XRX,SELL,100
2009,5,13,TER,BUY,100
2009,5,20,TER,SELL,100
2009,5,22,SLM,BUY,100
2009,6,1,SLM,SELL,100
2009,6,2,SLM,BUY,100
2009,6,9,SLM,SELL,100
2009,6,11,F,BUY,100
2009,6,18,F,SELL,100
2009,6,15,F,BUY,100
2009,6,22,F,SELL,100
2009,6,16,JDSU,BUY,100
2009,6,23,JDSU,SELL,100
2009,6,17,GNW,BUY,100
2009,6,24,GNW,SELL,100
2009,6,23,XRX,BUY,100
2009,6,30,XRX,SELL,100
2009,7,6,CBS,BUY,100
2009,7,13,CBS,SELL,100
2009,7,6,XRX,BUY,100
2009,7,13,XRX,SELL,100
2009,7,8,GNW,BUY,100
2009,7,15,GNW,SELL,100
2009,7,27,IPG,BUY,100
2009,8,3,IPG,SELL,100
2009,7,28,GCI,BUY,100
2009,8,4,GCI,SELL,100
2009,8,5,JDSU,BUY,100
2009,8,12,JDSU,SELL,100
2009,8,11,KEY,BUY,100
2009,8,18,KEY,SELL,100
2009,8,17,IPG,BUY,100
2009,8,24,IPG,SELL,100
2009,9,1,IPG,BUY,100
2009,9,9,IPG,SELL,100
2009,9,1,KEY,BUY,100
2009,9,9,KEY,SELL,100
2009,9,24,AMD,BUY,100
2009,10,1,AMD,SELL,100
2009,10,1,KEY,BUY,100
2009,10,8,KEY,SELL,100
2009,10,1,RF,BUY,100
2009,10,8,RF,SELL,100
2009,10,8,KEY,BUY,100
2009,10,15,KEY,SELL,100
2009,10,16,AMD,BUY,100
2009,10,23,AMD,SELL,100
2009,10,21,IPG,BUY,100
2009,10,28,IPG,SELL,100
2009,10,23,IPG,BUY,100
2009,10,30,IPG,SELL,100
2009,10,23,THC,BUY,100
2009,10,30,THC,SELL,100
2009,10,26,KEY,BUY,100
2009,11,2,KEY,SELL,100
2009,10,28,JDSU,BUY,100
2009,11,4,JDSU,SELL,100
2009,10,30,IPG,BUY,100
2009,11,6,IPG,SELL,100
2009,11,6,PCS,BUY,100
2009,11,13,PCS,SELL,100
2009,11,10,PCS,BUY,100
2009,11,17,PCS,SELL,100
2009,11,13,PCS,BUY,100
2009,11,20,PCS,SELL,100
2009,12,9,FTR,BUY,100
2009,12,16,FTR,SELL,100
2009,12,28,LSI,BUY,100
2009,12,30,LSI,SELL,100
